"","Year","Scenario","OM","Rho","Frequency","HCR","SSBest","Fest","Catchest","Rest","X","F.FMSY","SSB.SSBMSY","SSBCI_Lower","SSBCI_Upper","FCI_Lower","FCI_Upper","CatchCI_Lower","CatchCI_Upper","RCI_Lower","RCI_Upper","SSB","F_full","Catchsim","R"
"2604",1992,16,5,"No rho-adjustment","Two year updates",4,18922.03,1.2985375,11507.575,8137656,1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31984.67272,1.279991,11570.26188,10661790
"2605",1993,16,5,"No rho-adjustment","Two year updates",4,12282.8,1.5876015,7602.0095,10196075,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20050.88737,1.543551,7614.440374,14684380
"2606",1994,16,5,"No rho-adjustment","Two year updates",4,10509.14,1.424497,5723.8145,3339559.5,1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13446.56142,1.332879,5755.216544,5257516
"2607",1995,16,5,"No rho-adjustment","Two year updates",4,10994.555,1.0404825,4912.8965,3577974,1209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12128.08075,0.916881,4938.136144,6217710
"2608",1996,16,5,"No rho-adjustment","Two year updates",4,11167.94,0.97812025,5352.1725,2935800,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13299.65517,0.8162326,5362.602127,5584570
"2609",1997,16,5,"No rho-adjustment","Two year updates",4,9103.8075,0.85336645,4086.824,4766673.5,1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13933.87573,0.6711441,4106.215508,9777971
"2610",1998,16,5,"No rho-adjustment","Two year updates",4,7932.476,0.7608965,3199.8995,4220779,1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12004.47285,0.5597291,3210.60389,9105385
"2611",1999,16,5,"No rho-adjustment","Two year updates",4,8042.0735,0.52801775,2328.283,8315168,1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11215.41558,0.3747781,2332.846673,19041730
"2612",2000,16,5,"No rho-adjustment","Two year updates",4,10065.975,0.63024135,3370.877,4875006.5,1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12161.2915,0.4428962,3369.379394,11455660
"2613",2001,16,5,"No rho-adjustment","Two year updates",4,12044.395,0.6692519,4157.6835,1261010,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15378.77246,0.4594742,4168.642037,2976459
"2614",2002,16,5,"No rho-adjustment","Two year updates",4,13068.705,0.5311266,3996.2135,5518504.5,1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18796.52768,0.3626093,4002.828268,13175370
"2615",2003,16,5,"No rho-adjustment","Two year updates",4,12940.715,0.5590601,4440.4075,2004632.5,1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20397.41129,0.3926542,4424.915091,4777869
"2616",2004,16,5,"No rho-adjustment","Two year updates",4,11846.765,0.6441747,4431.813,6590674.5,1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19359.14349,0.4701816,4443.686217,15418270
"2617",2005,16,5,"No rho-adjustment","Two year updates",4,10884.175,0.8877266,5068.611,4046413.5,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17266.71046,0.6450534,5062.128049,9185212
"2618",2006,16,5,"No rho-adjustment","Two year updates",4,9535.2795,0.59749315,3074.3315,6939643.5,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15633.0102,0.4354878,3067.887018,15170260
"2619",2007,16,5,"No rho-adjustment","Two year updates",4,11169.92,0.63076405,3794.2665,5456828.5,1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14203.80951,0.481724,3798.595002,11425310
"2620",2008,16,5,"No rho-adjustment","Two year updates",4,12289.51,0.8358372,5176.697,4114921,1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15922.64237,0.6653683,5151.754469,8282485
"2621",2009,16,5,"No rho-adjustment","Two year updates",4,12027.235,0.9363225,5549.3335,2733634.5,1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16724.72866,0.7703221,5565.333333,5282501
"2622",2010,16,5,"No rho-adjustment","Two year updates",4,10483.31,1.046753,5351.066,1705230,1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15839.34304,0.8866648,5339.020292,3214456
"2623",2011,16,5,"No rho-adjustment","Two year updates",4,7891.8175,1.507929,5078.668,1599657,1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13221.7822,1.307762,5109.970721,3123141
"2624",2012,16,5,"No rho-adjustment","Two year updates",4,4444.551,1.7025165,3011.6255,1480467.5,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9573.531438,1.481667,3032.407788,3451363
"2625",2013,16,5,"No rho-adjustment","Two year updates",4,2592.5445,2.249403,1927.76,595996.6,1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5394.312786,1.858794,1952.698835,1711859
"2626",2014,16,5,"No rho-adjustment","Two year updates",4,1600.606,2.586293,1229.2675,1735232.5,1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291.968035,1.668793,1242.39066,5726967
"2627",2015,16,5,"No rho-adjustment","Two year updates",4,1068.039,0.50531285,260.6446,603864.15,1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2375.189463,0.2698311,260.327718,2311249
"2628",2016,16,5,"No rho-adjustment","Two year updates",4,1697.834,0.72774905,581.00765,314570.65,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232.821099,0.3742287,578.9498259,1355431
"2629",2017,16,5,"No rho-adjustment","Two year updates",4,1998.9165,0.8450696,864.00625,660931.8,1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3547.93507,0.3788805,857.4885428,3061964
"2630",2018,16,5,"No rho-adjustment","Two year updates",4,1665.701,0.4993869,518.0964,901243.45,1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4363.402523,0.198409,515.7121064,4260899
"2631",1986,17,5,"Rho-adjustment","Two year updates",1,26347.44,0.8137918,10721.52,15935550,1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28722.20654,0.8563994,11046.89349,16631560
"2632",1987,17,5,"Rho-adjustment","Two year updates",1,27073.42,0.8319778,11436.95,16807240,1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26731.00242,0.8681519,11373.0912,17662870
"2633",1988,17,5,"Rho-adjustment","Two year updates",1,27513.7,0.6288029,9152.918,30445620,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26954.50403,0.6547805,9123.035606,32593270
"2634",1989,17,5,"Rho-adjustment","Two year updates",1,33515.46,0.9553315,14966.01,4577248,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27800.44492,0.9745814,14989.62679,5051173
"2635",1990,17,5,"Rho-adjustment","Two year updates",1,35787.47,1.18105,18273.38,4710339,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34673.7098,1.198393,18484.02074,5417801
"2636",1991,17,5,"Rho-adjustment","Two year updates",1,30117.6,1.194223,17059.14,8314070,1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37773.75127,1.18376,17279.96613,10072200
"2637",1992,17,5,"Rho-adjustment","Two year updates",1,18700.29,1.323734,11490.3,8094062,1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31985.06322,1.279991,11570.32351,10661790
"2638",1993,17,5,"Rho-adjustment","Two year updates",1,12161.85,1.627412,7567.637,10229210,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20050.98141,1.543551,7614.454878,14684380
"2639",1994,17,5,"Rho-adjustment","Two year updates",1,10391.62,1.456096,5735.026,3355967,1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13446.58178,1.332879,5755.218742,5257516
"2640",1995,17,5,"Rho-adjustment","Two year updates",1,10860.19,1.059703,4916.764,3612780,1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12128.08407,0.916881,4938.136496,6217710
"2641",1996,17,5,"Rho-adjustment","Two year updates",1,11016.27,0.9934796,5325.649,2923512,1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13299.65583,0.8162326,5362.602224,5584570
"2642",1997,17,5,"Rho-adjustment","Two year updates",1,8993.792,0.870764,4078.729,4822143,1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13933.87593,0.6711441,4106.215535,9777971
"2643",1998,17,5,"Rho-adjustment","Two year updates",1,7806.677,0.7833222,3212.21,4219846,1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12004.47291,0.5597291,3210.603899,9105385
"2644",1999,17,5,"Rho-adjustment","Two year updates",1,7887.097,0.5444322,2334.46,8377461,1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11215.41561,0.3747781,2332.846675,19041730
"2645",2000,17,5,"Rho-adjustment","Two year updates",1,9885.441,0.6482179,3370.224,4891203,1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12161.29151,0.4428962,3369.379396,11455660
"2646",2001,17,5,"Rho-adjustment","Two year updates",1,11843.59,0.6870957,4166.748,1271066,1248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15378.77246,0.4594742,4168.642038,2976459
"2647",2002,17,5,"Rho-adjustment","Two year updates",1,12883.71,0.5401957,4008.002,5585977,1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18796.52769,0.3626093,4002.828268,13175370
"2648",2003,17,5,"Rho-adjustment","Two year updates",1,12713.68,0.5673778,4434.871,2020130,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20397.41129,0.3926542,4424.915091,4777869
"2649",2004,17,5,"Rho-adjustment","Two year updates",1,11639.48,0.6674361,4459.023,6651657,1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19359.14349,0.4701816,4443.686217,15418270
"2650",2005,17,5,"Rho-adjustment","Two year updates",1,10678.52,0.9131931,5049.747,4083257,1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17266.71046,0.6450534,5062.128049,9185212
"2651",2006,17,5,"Rho-adjustment","Two year updates",1,9335.026,0.6150917,3071.85,7003008,1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15633.0102,0.4354878,3067.887018,15170260
"2652",2007,17,5,"Rho-adjustment","Two year updates",1,10995.23,0.6429955,3791.822,5522093,1254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14203.80951,0.481724,3798.595002,11425310
"2653",2008,17,5,"Rho-adjustment","Two year updates",1,12142.97,0.8525788,5169,4185507,1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15922.64237,0.6653683,5151.754469,8282485
"2654",2009,17,5,"Rho-adjustment","Two year updates",1,11931.16,0.9514913,5554.316,2782499,1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16724.72866,0.7703221,5565.333333,5282501
"2655",2010,17,5,"Rho-adjustment","Two year updates",1,10403.42,1.057497,5353.162,1724292,1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15839.34304,0.8866648,5339.020292,3214456
"2656",2011,17,5,"Rho-adjustment","Two year updates",1,7859.747,1.526682,5102.118,1628796,1258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13221.7822,1.307762,5109.970721,3123141
"2657",2012,17,5,"Rho-adjustment","Two year updates",1,4424.159,1.726817,3020.756,1470594,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9573.531438,1.481667,3032.407788,3451363
"2658",2013,17,5,"Rho-adjustment","Two year updates",1,2577.388,2.289098,1924.385,588888.3,1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5394.312786,1.858794,1952.698835,1711859
"2659",2014,17,5,"Rho-adjustment","Two year updates",1,1580.978,2.633868,1225.559,1716269,1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291.968035,1.668793,1242.39066,5726967
"2660",2015,17,5,"Rho-adjustment","Two year updates",1,1045.971,0.5179649,261.2275,588754.3,1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2375.189463,0.2698311,260.327718,2311249
"2661",2016,17,5,"Rho-adjustment","Two year updates",1,1663.067,0.7478223,579.1132,307142.3,1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232.821099,0.3742287,578.9498259,1355431
"2662",2017,17,5,"Rho-adjustment","Two year updates",1,1952.933,0.8681476,863.9721,676420,1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3547.93507,0.3788805,857.4885428,3061964
"2663",2018,17,5,"Rho-adjustment","Two year updates",1,1609.7755,0.52472245,517.5877,971259.3,1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4363.402523,0.198409,515.7121064,4260899
"2664",1986,18,5,"Rho-adjustment","Two year updates",2,26840.28,0.7930877,10732.2,15652380,1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28831.95031,0.8563994,11077.03815,16631560
"2665",1987,18,5,"Rho-adjustment","Two year updates",2,27521.74,0.8077516,11416.29,16709330,1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26782.31825,0.8681519,11375.27922,17662870
"2666",1988,18,5,"Rho-adjustment","Two year updates",2,27974.92,0.6128736,9148.187,30185130,1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26958.43466,0.6547805,9121.877946,32593270
"2667",1989,18,5,"Rho-adjustment","Two year updates",2,33931.07,0.932701,14895.09,4511893,1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27797.81492,0.9745814,14992.5314,5051173
"2668",1990,18,5,"Rho-adjustment","Two year updates",2,36136.34,1.168478,18312.19,4631358,1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34678.79604,1.198393,18485.01312,5417801
"2669",1991,18,5,"Rho-adjustment","Two year updates",2,30389.8,1.1848,17106.57,8231643,1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37775.30702,1.18376,17280.20151,10072200
"2670",1992,18,5,"Rho-adjustment","Two year updates",2,18920.59,1.303831,11505.24,8032329,1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31985.43613,1.279991,11570.38237,10661790
"2671",1993,18,5,"Rho-adjustment","Two year updates",2,12293.3,1.572657,7549.762,10220080,1273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20051.07121,1.543551,7614.468729,14684380
"2672",1994,18,5,"Rho-adjustment","Two year updates",2,10527.88,1.414694,5728.567,3317455,1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13446.60123,1.332879,5755.22084,5257516
"2673",1995,18,5,"Rho-adjustment","Two year updates",2,11000.78,1.035934,4923.31,3588925,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12128.08724,0.916881,4938.136833,6217710
"2674",1996,18,5,"Rho-adjustment","Two year updates",2,11157.95,0.9790606,5350.815,2930828,1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13299.65646,0.8162326,5362.602316,5584570
"2675",1997,18,5,"Rho-adjustment","Two year updates",2,9122.303,0.8579667,4094.57,4772225,1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13933.87612,0.6711441,4106.215561,9777971
"2676",1998,18,5,"Rho-adjustment","Two year updates",2,7947.644,0.7599249,3195.902,4219120,1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12004.47298,0.5597291,3210.603907,9105385
"2677",1999,18,5,"Rho-adjustment","Two year updates",2,8063.749,0.5284879,2338.43,8347528,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11215.41563,0.3747781,2332.846678,19041730
"2678",2000,18,5,"Rho-adjustment","Two year updates",2,10068.49,0.6325367,3371.7,4889556,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12161.29152,0.4428962,3369.379397,11455660
"2679",2001,18,5,"Rho-adjustment","Two year updates",2,12040.88,0.6718016,4164.635,1265955,1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15378.77247,0.4594742,4168.642039,2976459
"2680",2002,18,5,"Rho-adjustment","Two year updates",2,13071.5,0.530977,4001.199,5516015,1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18796.52769,0.3626093,4002.828269,13175370
"2681",2003,18,5,"Rho-adjustment","Two year updates",2,12946.29,0.5585434,4439.592,2012041,1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20397.41129,0.3926542,4424.915091,4777869
"2682",2004,18,5,"Rho-adjustment","Two year updates",2,11838.81,0.6465721,4456.405,6580860,1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19359.14349,0.4701816,4443.686217,15418270
"2683",2005,18,5,"Rho-adjustment","Two year updates",2,10871.32,0.8889056,5073.231,4033991,1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17266.71046,0.6450534,5062.128049,9185212
"2684",2006,18,5,"Rho-adjustment","Two year updates",2,9526.32,0.5935642,3062.471,6948805,1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15633.0102,0.4354878,3067.887018,15170260
"2685",2007,18,5,"Rho-adjustment","Two year updates",2,11179.63,0.6306422,3808.495,5471075,1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14203.80951,0.481724,3798.595002,11425310
"2686",2008,18,5,"Rho-adjustment","Two year updates",2,12281.82,0.8342125,5131.401,4102649,1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15922.64237,0.6653683,5151.754469,8282485
"2687",2009,18,5,"Rho-adjustment","Two year updates",2,12066.81,0.9348444,5556.592,2738338,1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16724.72866,0.7703221,5565.333333,5282501
"2688",2010,18,5,"Rho-adjustment","Two year updates",2,10466.44,1.043772,5333.692,1699663,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15839.34304,0.8866648,5339.020292,3214456
"2689",2011,18,5,"Rho-adjustment","Two year updates",2,7908.714,1.503228,5094.23,1610446,1291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13221.7822,1.307762,5109.970721,3123141
"2690",2012,18,5,"Rho-adjustment","Two year updates",2,4451.189,1.699167,3014.222,1470942,1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9573.531438,1.481667,3032.407788,3451363
"2691",2013,18,5,"Rho-adjustment","Two year updates",2,2605.624,2.244103,1933.624,598803.7,1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5394.312786,1.858794,1952.698835,1711859
"2692",2014,18,5,"Rho-adjustment","Two year updates",2,1601.54,2.579008,1230.692,1737569,1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291.968035,1.668793,1242.39066,5726967
"2693",2015,18,5,"Rho-adjustment","Two year updates",2,1069.622,0.5045241,260.3886,610405.2,1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2375.189463,0.2698311,260.327718,2311249
"2694",2016,18,5,"Rho-adjustment","Two year updates",2,1701.441,0.7236009,580.8899,319866,1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232.821099,0.3742287,578.9498259,1355431
"2695",2017,18,5,"Rho-adjustment","Two year updates",2,2012.191,0.8368262,863.2137,698645.7,1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3547.93507,0.3788805,857.4885428,3061964
"2696",2018,18,5,"Rho-adjustment","Two year updates",2,1698.175,0.4939046,519.6481,989136.8,1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4363.402523,0.198409,515.7121064,4260899
"2697",1986,19,5,"Rho-adjustment","Two year updates",3,26622.19,0.8146897,10734.67,15854700,1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29001.67532,0.8563994,11108.89679,16631560
"2698",1987,19,5,"Rho-adjustment","Two year updates",3,27115.35,0.8303628,11462.84,16769670,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26851.56225,0.8681519,11402.75832,17662870
"2699",1988,19,5,"Rho-adjustment","Two year updates",3,27529.45,0.6311647,9135.313,30638950,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27009.91362,0.6547805,9133.942146,32593270
"2700",1989,19,5,"Rho-adjustment","Two year updates",3,33545.65,0.9565042,14985.12,4556990,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27825.22271,0.9745814,14999.03671,5051173
"2701",1990,19,5,"Rho-adjustment","Two year updates",3,35770.54,1.187946,18297.45,4740998,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34690.18743,1.198393,18487.23571,5417801
"2702",1991,19,5,"Rho-adjustment","Two year updates",3,30133.52,1.197719,17123.77,8271692,1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37778.79135,1.18376,17280.72869,10072200
"2703",1992,19,5,"Rho-adjustment","Two year updates",3,18763.38,1.325385,11519.63,8101452,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31986.2713,1.279991,11570.51419,10661790
"2704",1993,19,5,"Rho-adjustment","Two year updates",3,12132.03,1.62601,7559.896,10221570,1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20051.27232,1.543551,7614.49975,14684380
"2705",1994,19,5,"Rho-adjustment","Two year updates",3,10408.51,1.459302,5717.196,3340651,1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13446.64478,1.332879,5755.225539,5257516
"2706",1995,19,5,"Rho-adjustment","Two year updates",3,10881.26,1.059573,4919.501,3601635,1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12128.09434,0.916881,4938.137586,6217710
"2707",1996,19,5,"Rho-adjustment","Two year updates",3,11045.25,0.9952003,5325.591,2918701,1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13299.65787,0.8162326,5362.602524,5584570
"2708",1997,19,5,"Rho-adjustment","Two year updates",3,8996.41,0.8750572,4098.548,4801012,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13933.87654,0.6711441,4106.21562,9777971
"2709",1998,19,5,"Rho-adjustment","Two year updates",3,7800.741,0.7785922,3204.406,4198949,1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12004.47311,0.5597291,3210.603926,9105385
"2710",1999,19,5,"Rho-adjustment","Two year updates",3,7902.141,0.5423179,2333.57,8369353,1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11215.41568,0.3747781,2332.846684,19041730
"2711",2000,19,5,"Rho-adjustment","Two year updates",3,9921.71,0.6452336,3365.649,4899705,1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12161.29154,0.4428962,3369.3794,11455660
"2712",2001,19,5,"Rho-adjustment","Two year updates",3,11871.4,0.6905103,4171.936,1266777,1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15378.77248,0.4594742,4168.64204,2976459
"2713",2002,19,5,"Rho-adjustment","Two year updates",3,12867.79,0.5432367,4021.643,5555087,1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18796.52769,0.3626093,4002.828269,13175370
"2714",2003,19,5,"Rho-adjustment","Two year updates",3,12692.82,0.5659601,4412.928,2028124,1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20397.41129,0.3926542,4424.915091,4777869
"2715",2004,19,5,"Rho-adjustment","Two year updates",3,11657.14,0.6649501,4450.253,6630094,1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19359.14349,0.4701816,4443.686217,15418270
"2716",2005,19,5,"Rho-adjustment","Two year updates",3,10674.53,0.9192964,5068.009,4054638,1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17266.71046,0.6450534,5062.128049,9185212
"2717",2006,19,5,"Rho-adjustment","Two year updates",3,9318.84,0.6158065,3060.179,7035994,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15633.0102,0.4354878,3067.887018,15170260
"2718",2007,19,5,"Rho-adjustment","Two year updates",3,10965.78,0.6495257,3801.89,5547601,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14203.80951,0.481724,3798.595002,11425310
"2719",2008,19,5,"Rho-adjustment","Two year updates",3,12098.21,0.8530198,5142.119,4181887,1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15922.64237,0.6653683,5151.754469,8282485
"2720",2009,19,5,"Rho-adjustment","Two year updates",3,11921.93,0.9611749,5564.771,2786601,1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16724.72866,0.7703221,5565.333333,5282501
"2721",2010,19,5,"Rho-adjustment","Two year updates",3,10383.17,1.059123,5313.773,1741859,1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15839.34304,0.8866648,5339.020292,3214456
"2722",2011,19,5,"Rho-adjustment","Two year updates",3,7859.555,1.532634,5115.937,1638639,1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13221.7822,1.307762,5109.970721,3123141
"2723",2012,19,5,"Rho-adjustment","Two year updates",3,4418.14,1.725599,3011.685,1508763,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9573.531438,1.481667,3032.407788,3451363
"2724",2013,19,5,"Rho-adjustment","Two year updates",3,2596.476,2.286083,1934.854,627188.7,1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5394.312786,1.858794,1952.698835,1711859
"2725",2014,19,5,"Rho-adjustment","Two year updates",3,1611.113,2.580149,1230.788,1896364,1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291.968035,1.668793,1242.39066,5726967
"2726",2015,19,5,"Rho-adjustment","Two year updates",3,1111.937,0.4861423,260.3929,710486.2,1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2375.189463,0.2698311,260.327718,2311249
"2727",2016,19,5,"Rho-adjustment","Two year updates",3,1825.329,0.6786216,582.7629,407060.8,1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232.821099,0.3742287,578.9498259,1355431
"2728",2017,19,5,"Rho-adjustment","Two year updates",3,2240.272,0.7252642,863.4537,914587.8,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3547.93507,0.3788805,857.4885428,3061964
"2729",2018,19,5,"Rho-adjustment","Two year updates",3,2051.922,0.3938789,518.5518,1294699,1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4363.402523,0.198409,515.7121064,4260899
"2730",1986,20,5,"Rho-adjustment","Two year updates",4,26307.955,0.81536485,10698.39,15911880,1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28803.04146,0.8563994,11099.15841,16631560
"2731",1987,20,5,"Rho-adjustment","Two year updates",4,27006.755,0.8303818,11395.58,16843715,1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26828.22815,0.8681519,11381.95983,17662870
"2732",1988,20,5,"Rho-adjustment","Two year updates",4,27497.64,0.6307336,9092.6195,30561565,1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26971.38766,0.6547805,9125.443168,32593270
"2733",1989,20,5,"Rho-adjustment","Two year updates",4,33501.015,0.95880595,14974.695,4569335.5,1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27805.91449,0.9745814,14996.75471,5051173
"2734",1990,20,5,"Rho-adjustment","Two year updates",4,35776.8,1.189052,18275.335,4706838,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34686.19143,1.198393,18486.45605,5417801
"2735",1991,20,5,"Rho-adjustment","Two year updates",4,30125.3,1.192029,17077.98,8318506.5,1337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37777.56908,1.18376,17280.54376,10072200
"2736",1992,20,5,"Rho-adjustment","Two year updates",4,18710.155,1.326215,11482.095,8133600,1338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31985.97833,1.279991,11570.46795,10661790
